key,question,references,qkey,group,attribute,D_H,answer
RACESURV28b_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in stores or restaurants situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28b_W43,Overall,Overall,"[0.45181989, 0.0230368, 0.52514331]",Both are treated about equally
RACESURV28b_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in stores or restaurants situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28b_W43,Democrat,POLPARTY,"[0.69617851, 0.01512334, 0.28869814]",Black people are treated less fairly than white people
RACESURV28b_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in stores or restaurants situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28b_W43,Republican,POLPARTY,"[0.17666743, 0.02551174, 0.79782084]",Both are treated about equally
RACESURV28b_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in stores or restaurants situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28b_W43,"$100,000 or more",INCOME,"[0.49507121, 0.01586063, 0.48906816]",Black people are treated less fairly than white people
RACESURV28b_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in stores or restaurants situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28b_W43,"Less than $30,000",INCOME,"[0.43836988, 0.03421907, 0.52741105]",Both are treated about equally
RACESURV28c_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when applying for a loan or mortgage situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28c_W43,Overall,Overall,"[0.45821053, 0.03179837, 0.5099911]",Both are treated about equally
RACESURV28c_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when applying for a loan or mortgage situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28c_W43,Democrat,POLPARTY,"[0.72535976, 0.01475151, 0.25988873]",Black people are treated less fairly than white people
RACESURV28c_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when applying for a loan or mortgage situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28c_W43,Republican,POLPARTY,"[0.1741673, 0.04469812, 0.78113458]",Both are treated about equally
RACESURV28c_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when applying for a loan or mortgage situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28c_W43,"$100,000 or more",INCOME,"[0.48076371, 0.0150026, 0.50423369]",Both are treated about equally
RACESURV28c_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when applying for a loan or mortgage situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28c_W43,"Less than $30,000",INCOME,"[0.43659692, 0.03876046, 0.52464262]",Both are treated about equally
RACESURV28d_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in dealing with the police situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28d_W43,Overall,Overall,"[0.6741583, 0.0263189, 0.2995228]",Black people are treated less fairly than white people
RACESURV28d_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in dealing with the police situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28d_W43,Democrat,POLPARTY,"[0.88454789, 0.01317468, 0.10227742]",Black people are treated less fairly than white people
RACESURV28d_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in dealing with the police situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28d_W43,Republican,POLPARTY,"[0.42246723, 0.04031373, 0.53721905]",Both are treated about equally
RACESURV28d_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in dealing with the police situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28d_W43,"$100,000 or more",INCOME,"[0.72817294, 0.02044385, 0.25138321]",Black people are treated less fairly than white people
RACESURV28d_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in dealing with the police situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28d_W43,"Less than $30,000",INCOME,"[0.66977208, 0.03244383, 0.29778409]",Black people are treated less fairly than white people
RACESURV28e_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in by the criminal justice system situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28e_W43,Overall,Overall,"[0.65804863, 0.03489618, 0.3070552]",Black people are treated less fairly than white people
RACESURV28e_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in by the criminal justice system situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28e_W43,Democrat,POLPARTY,"[0.88107907, 0.01642914, 0.10249179]",Black people are treated less fairly than white people
RACESURV28e_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in by the criminal justice system situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28e_W43,Republican,POLPARTY,"[0.36704072, 0.06249397, 0.5704653]",Both are treated about equally
RACESURV28e_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in by the criminal justice system situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28e_W43,"$100,000 or more",INCOME,"[0.67284576, 0.03178958, 0.29536466]",Black people are treated less fairly than white people
RACESURV28e_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in by the criminal justice system situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28e_W43,"Less than $30,000",INCOME,"[0.67125855, 0.03787273, 0.29086872]",Black people are treated less fairly than white people
RACESURV28f_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when voting in elections situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28f_W43,Overall,Overall,"[0.35745498, 0.03451157, 0.60803345]",Both are treated about equally
RACESURV28f_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in when voting in elections situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",RACESURV28f_W43,Democrat,POLPARTY,"[0.61864222, 0.01327809, 0.36807969]",Black people are treated less fairly than white people
